loc,v_g,ev_g,iv_g,n,v,l,d,i,e,b,t,locode,locomment,loblank,loccodeandcomment,uniq_op,uniq_opnd,total_op,total_opnd,branchcount,defects,source_project,locodeandcomment,problems,branch_count,call_pairs,loc_code_and_comment,loc_comments,condition_count,cyclomatic_complexity,cyclomatic_density,decision_count,decision_density,design_complexity,design_density,edge_count,essential_complexity,essential_density,loc_executable,parameter_count,halstead_content,halstead_difficulty,halstead_effort,halstead_error_est,halstead_length,halstead_level,halstead_prog_time,halstead_volume,maintenance_severity,modified_condition_count,multiple_condition_count,node_count,normalized_cylomatic_complexity,num_operands,num_operators,num_unique_operands,num_unique_operators,number_of_lines,percent_comments,loc_total,c,loc_blank,complexity_score,decomposition_depth,decomp_index,decomp_depth_qcut
34.0,7.0,6.0,6.0,135.0,718.46,0.04,28.18,25.49,20249.24,0.24,1124.96,24.0,1.0,7.0,0.0,21.0,19.0,84.0,51.0,13.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017046845413724,1,595.7960975609756,4
23.0,4.0,1.0,2.0,50.0,237.74,0.06,17.85,13.32,4243.74,0.08,235.76,19.0,0.0,2.0,0.0,17.0,10.0,29.0,21.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066456273558841,1,89.63967213114755,3
23.0,8.0,7.0,2.0,83.0,407.27,0.06,18.0,22.63,7330.89,0.14,407.27,13.0,1.0,3.0,4.0,15.0,15.0,47.0,36.0,15.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0148886122268354,1,153.56081967213115,4
36.0,11.0,8.0,4.0,142.0,765.71,0.04,25.91,29.55,19838.83,0.26,1102.16,26.0,1.0,7.0,0.0,20.0,22.0,85.0,57.0,21.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0200772067396925,1,672.3307317073171,4
31.0,4.0,3.0,3.0,99.0,511.82,0.06,16.07,31.85,8225.71,0.17,456.98,25.0,0.0,4.0,0.0,15.0,21.0,54.0,45.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0101129051462942,1,260.10524590163936,4
13.0,3.0,3.0,1.0,44.0,179.85,0.06,16.5,10.9,2967.5,0.06,164.86,9.0,0.0,2.0,0.0,11.0,6.0,26.0,18.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073484136359977,1,38.32868852459016,2
7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1
12.0,7.0,7.0,1.0,47.0,199.65,0.08,13.06,15.28,2607.96,0.07,144.89,9.0,0.0,1.0,0.0,11.0,8.0,28.0,19.0,13.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129161656894707,1,29.57777777777778,2
35.0,11.0,4.0,4.0,146.0,806.44,0.03,33.5,24.07,27015.74,0.27,1500.87,28.0,0.0,5.0,0.0,23.0,23.0,79.0,67.0,21.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172795711568589,1,910.4967741935484,4
7.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01700148636916,1,0.0834575260804769,1
12.0,7.0,7.0,1.0,47.0,199.65,0.08,13.06,15.28,2607.96,0.07,144.89,9.0,0.0,1.0,0.0,11.0,8.0,28.0,19.0,13.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129161656894707,1,29.57777777777778,2
8.0,1.0,1.0,1.0,9.0,25.27,0.38,2.67,9.47,67.38,0.01,3.74,5.0,0.0,1.0,0.0,4.0,3.0,5.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0100226541799488,1,0.5306036745406824,1
12.0,6.0,6.0,1.0,39.0,162.63,0.06,16.0,10.16,2602.03,0.05,144.56,9.0,0.0,1.0,0.0,12.0,6.0,23.0,16.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0111802269335287,1,31.992786885245906,2
31.0,9.0,6.0,3.0,120.0,610.5,0.04,25.88,23.59,15796.57,0.2,877.59,23.0,1.0,5.0,0.0,18.0,16.0,74.0,46.0,17.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0162836706505674,1,461.5975609756098,4
29.0,8.0,8.0,3.0,113.0,597.25,0.03,28.58,20.9,17071.41,0.2,948.41,24.0,0.0,3.0,0.0,21.0,18.0,64.0,49.0,15.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176374596739379,1,558.7177419354839,4
17.0,3.0,1.0,1.0,36.0,140.65,0.07,14.0,10.05,1969.07,0.05,109.39,12.0,0.0,2.0,1.0,10.0,5.0,22.0,14.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052340881854224,1,33.676760563380284,2
29.0,9.0,8.0,2.0,108.0,553.96,0.05,21.25,26.07,11771.7,0.18,653.98,19.0,1.0,5.0,2.0,17.0,18.0,63.0,45.0,17.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171994105353849,1,314.99686274509804,4
15.0,6.0,5.0,3.0,193.0,1027.13,0.03,30.44,33.74,31267.11,0.34,1737.06,10.0,0.0,2.0,1.0,23.0,17.0,148.0,45.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0168227586678164,1,496.9983870967742,4
7.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01700148636916,1,0.0834575260804769,1
62.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047307105370901,1,0.0,1
17.0,3.0,1.0,2.0,51.0,227.43,0.07,13.72,16.57,3120.86,0.08,173.38,13.0,0.0,2.0,0.0,13.0,9.0,32.0,19.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0059535629807735,1,54.45507042253521,3
4.0,1.0,1.0,1.0,13.0,46.6,0.29,3.5,13.32,163.12,0.02,9.06,2.0,0.0,0.0,0.0,7.0,5.0,8.0,5.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0080039447634967,1,0.6405498281786942,1
4.0,1.0,1.0,1.0,12.0,41.51,0.33,3.0,13.84,124.54,0.01,6.92,2.0,0.0,0.0,0.0,6.0,5.0,7.0,5.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008897962504488,1,0.501631419939577,1
4.0,1.0,1.0,1.0,13.0,46.6,0.29,3.5,13.32,163.12,0.02,9.06,2.0,0.0,0.0,0.0,7.0,5.0,8.0,5.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0080039447634967,1,0.6405498281786942,1
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129014305701932,1,0.1568862275449101,1
12.0,1.0,1.0,1.0,56.0,213.21,0.12,8.25,25.84,1759.0,0.07,97.72,9.0,0.0,1.0,0.0,6.0,8.0,34.0,22.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054418314758688,1,21.14479338842975,2
14.0,4.0,1.0,2.0,50.0,226.18,0.08,13.22,17.11,2990.58,0.08,166.14,12.0,0.0,0.0,0.0,14.0,9.0,33.0,17.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065543001631354,1,39.09283950617284,2
26.0,3.0,1.0,3.0,68.0,303.24,0.04,22.75,13.33,6898.74,0.1,383.26,21.0,2.0,1.0,0.0,14.0,8.0,42.0,26.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00701158356515,1,192.29853658536584,4
5.0,1.0,1.0,1.0,11.0,36.54,0.29,3.5,10.44,127.89,0.01,7.11,3.0,0.0,0.0,0.0,7.0,3.0,8.0,3.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0079305316850079,1,0.6278350515463917,1
39.0,6.0,1.0,5.0,63.0,276.72,0.12,8.31,33.31,2298.87,0.09,127.72,24.0,6.0,6.0,0.0,8.0,13.0,36.0,27.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0088960093097983,1,89.1907438016529,3
15.0,2.0,1.0,2.0,57.0,222.69,0.08,12.0,18.56,2672.31,0.07,148.46,12.0,0.0,1.0,0.0,8.0,7.0,36.0,21.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056086296281871,1,41.23888888888889,2
13.0,2.0,1.0,2.0,19.0,70.31,0.21,4.67,15.07,328.11,0.02,18.23,10.0,0.0,1.0,0.0,7.0,6.0,11.0,8.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069643138881292,1,4.331895734597157,1
36.0,3.0,1.0,2.0,88.0,408.66,0.09,11.67,35.03,4767.69,0.14,264.87,21.0,0.0,2.0,11.0,10.0,15.0,53.0,35.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073212058232479,1,161.6676923076923,4
58.0,3.0,1.0,3.0,164.0,900.66,0.04,23.6,38.16,21255.67,0.3,1180.87,40.0,3.0,10.0,3.0,20.0,25.0,105.0,59.0,4.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010492137956676,1,1274.1043902439023,4
4.0,1.0,1.0,1.0,9.0,28.53,0.33,3.0,9.51,85.59,0.01,4.75,2.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0088222195404892,1,0.344773413897281,1
49.0,6.0,1.0,4.0,93.0,480.8,0.07,14.29,33.66,6868.61,0.16,381.59,29.0,8.0,10.0,0.0,15.0,21.0,53.0,40.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009235330712024,1,331.8197183098592,4
27.0,9.0,1.0,5.0,139.0,682.06,0.04,22.67,30.09,15459.98,0.23,858.89,24.0,0.0,1.0,0.0,12.0,18.0,71.0,68.0,17.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123269672267405,1,449.1614634146341,4
29.0,3.0,1.0,3.0,71.0,351.75,0.07,13.59,25.88,4781.57,0.12,265.64,17.0,4.0,6.0,0.0,15.0,16.0,42.0,29.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068856671691989,1,143.6725352112676,4
7.0,1.0,1.0,1.0,15.0,57.11,0.29,3.5,16.32,199.89,0.02,11.1,4.0,0.0,1.0,0.0,7.0,7.0,8.0,7.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0080601990285683,1,1.3737800687285222,1
27.0,9.0,3.0,4.0,85.0,404.17,0.04,22.55,17.93,9112.09,0.13,506.23,20.0,1.0,3.0,1.0,16.0,11.0,54.0,31.0,17.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0121976861330483,1,266.1607317073171,4
8.0,1.0,1.0,1.0,22.0,81.41,0.15,6.75,12.06,549.52,0.03,30.53,5.0,0.0,1.0,0.0,9.0,4.0,16.0,6.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051259585794899,1,4.313112582781457,1
34.0,5.0,1.0,1.0,84.0,379.98,0.05,19.5,19.49,7409.59,0.13,411.64,20.0,3.0,8.0,0.0,13.0,10.0,54.0,30.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077104819070506,1,253.32,4
26.0,4.0,1.0,3.0,70.0,332.84,0.09,10.66,31.23,3546.85,0.11,197.05,22.0,0.0,2.0,0.0,11.0,16.0,39.0,31.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073709318755703,1,95.09714285714286,3
18.0,3.0,1.0,2.0,41.0,190.4,0.13,7.85,24.27,1493.89,0.06,82.99,14.0,0.0,2.0,0.0,12.0,13.0,24.0,17.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064790411668338,1,26.161832061068704,2
23.0,5.0,1.0,1.0,65.0,276.12,0.06,17.33,15.93,4786.0,0.09,265.89,20.0,0.0,1.0,0.0,13.0,6.0,49.0,16.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0070763348466979,1,104.11081967213116,4
7.0,1.0,1.0,1.0,16.0,57.36,0.25,4.0,14.34,229.44,0.02,12.75,4.0,0.0,1.0,0.0,8.0,4.0,12.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0071326466173005,1,1.5996812749003984,1
11.0,5.0,3.0,3.0,25.0,92.51,0.17,5.83,15.86,539.65,0.03,29.98,9.0,0.0,0.0,0.0,7.0,6.0,15.0,10.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0096195923936277,1,5.95093567251462,2
19.0,4.0,1.0,4.0,53.0,252.01,0.1,9.75,25.85,2457.09,0.08,136.5,16.0,0.0,0.0,0.0,13.0,14.0,32.0,21.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072527395343419,1,47.40782178217821,3
19.0,1.0,1.0,1.0,56.0,233.52,0.11,9.0,25.95,2101.64,0.08,116.76,10.0,3.0,4.0,0.0,9.0,9.0,38.0,18.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053634124523315,1,39.97189189189189,2
56.0,10.0,9.0,7.0,181.0,1055.75,0.05,22.0,47.99,23226.57,0.35,1290.36,48.0,0.0,5.0,0.0,22.0,35.0,111.0,70.0,19.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226274309506446,1,1159.2549019607843,4
40.0,6.0,4.0,3.0,94.0,493.31,0.07,15.3,32.24,7547.57,0.16,419.31,33.0,0.0,4.0,0.0,18.0,20.0,60.0,34.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0119022374919651,1,277.9211267605634,4
21.0,2.0,1.0,1.0,34.0,151.62,0.1,9.63,15.75,1459.35,0.05,81.07,10.0,3.0,3.0,2.0,14.0,8.0,23.0,11.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0050445815202861,1,31.524950495049502,2
21.0,3.0,1.0,2.0,39.0,168.56,0.11,9.0,18.73,1517.0,0.06,84.28,15.0,0.0,3.0,0.0,12.0,8.0,27.0,12.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0060253402440381,1,31.88972972972973,2
24.0,2.0,1.0,1.0,31.0,133.98,0.11,9.29,14.43,1244.1,0.04,69.12,10.0,8.0,3.0,0.0,13.0,7.0,21.0,10.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051449410156534,1,28.96864864864865,2
26.0,4.0,1.0,2.0,65.0,333.4,0.09,11.65,28.63,3883.17,0.11,215.73,19.0,0.0,4.0,0.0,18.0,17.0,43.0,22.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0071829578571564,1,95.25714285714284,3
25.0,2.0,1.0,1.0,31.0,133.98,0.11,9.29,14.43,1244.1,0.04,69.12,10.0,8.0,4.0,0.0,13.0,7.0,21.0,10.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051449410156534,1,30.17567567567567,2
15.0,5.0,5.0,1.0,35.0,140.0,0.08,12.1,11.57,1694.0,0.05,94.11,11.0,0.0,1.0,0.0,11.0,5.0,24.0,11.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0097540396723792,1,25.925925925925927,2
9.0,3.0,3.0,3.0,41.0,180.09,0.13,8.0,22.51,1440.68,0.06,80.04,7.0,0.0,0.0,0.0,12.0,9.0,29.0,12.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085436516651157,1,12.372595419847327,2
22.0,5.0,5.0,3.0,59.0,266.89,0.07,14.3,18.66,3816.53,0.09,212.03,20.0,0.0,0.0,0.0,13.0,10.0,37.0,22.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0110201734684399,1,82.69830985915493,3
8.0,1.0,1.0,1.0,19.0,74.23,0.19,5.25,14.14,389.71,0.02,21.65,5.0,0.0,1.0,0.0,9.0,6.0,12.0,7.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058700642576767,1,3.1091099476439794,1
19.0,6.0,3.0,4.0,79.0,383.78,0.05,18.75,20.47,7195.88,0.13,399.77,14.0,0.0,3.0,0.0,15.0,14.0,44.0,35.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0105768217574543,1,142.97686274509803,4
7.0,1.0,1.0,1.0,24.0,96.0,0.3,3.3,29.09,316.8,0.03,17.6,5.0,0.0,0.0,0.0,6.0,10.0,13.0,11.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085319142684289,1,2.232558139534884,1
6.0,2.0,1.0,1.0,21.0,69.76,0.11,9.33,7.47,651.1,0.02,36.17,4.0,0.0,0.0,0.0,7.0,3.0,13.0,8.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047945996822784,1,3.7708108108108114,1
9.0,3.0,1.0,1.0,34.0,151.62,0.11,9.0,16.85,1364.59,0.05,75.81,7.0,0.0,0.0,0.0,12.0,10.0,19.0,15.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056455454942734,1,12.293513513513512,2
6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01700148636916,1,0.0715350223546944,1
7.0,1.0,1.0,1.0,16.0,55.35,0.44,2.29,24.22,126.52,0.02,7.03,4.0,0.0,1.0,0.0,4.0,7.0,8.0,8.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0116718176653459,1,0.8785714285714286,1
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104612263938971,1,0.1960099750623441,1
7.0,1.0,1.0,1.0,15.0,51.89,0.28,3.6,14.41,186.81,0.02,10.38,4.0,0.0,1.0,0.0,6.0,5.0,9.0,6.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078059916043712,1,1.2926334519572955,1
11.0,2.0,1.0,1.0,13.0,39.0,0.4,2.5,15.6,97.5,0.01,5.42,9.0,0.0,0.0,0.0,5.0,3.0,10.0,3.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0110186632132683,1,1.0698254364089776,1
7.0,2.0,1.0,2.0,10.0,30.0,0.3,3.33,9.0,100.0,0.01,5.56,5.0,0.0,0.0,0.0,5.0,3.0,6.0,4.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0088039061012815,1,0.6976744186046512,1
32.0,3.0,1.0,3.0,74.0,366.61,0.06,16.0,22.91,5865.77,0.12,325.88,23.0,2.0,4.0,0.0,16.0,15.0,44.0,30.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0070070450706847,1,192.32,4
19.0,3.0,3.0,1.0,42.0,201.91,0.11,9.5,21.25,1918.13,0.07,106.56,13.0,0.0,4.0,0.0,14.0,14.0,23.0,19.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078228828936611,1,34.56117117117117,2
18.0,5.0,5.0,3.0,64.0,307.67,0.04,24.28,12.67,7469.56,0.1,414.98,13.0,0.0,3.0,0.0,19.0,9.0,41.0,23.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0116731553874563,1,135.07463414634148,4
19.0,3.0,3.0,2.0,52.0,244.42,0.07,14.32,17.07,3499.69,0.08,194.43,15.0,0.0,2.0,0.0,15.0,11.0,31.0,21.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0079195637267556,1,65.4081690140845,3
17.0,5.0,5.0,2.0,52.0,241.48,0.05,20.19,11.96,4874.89,0.08,270.83,12.0,0.0,3.0,0.0,17.0,8.0,33.0,19.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107966484800053,1,80.49333333333333,3
19.0,2.0,1.0,2.0,21.0,79.95,0.33,3.0,26.65,239.86,0.03,13.33,8.0,6.0,3.0,0.0,6.0,8.0,13.0,8.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0098365642721664,1,4.589274924471299,1
87.0,14.0,1.0,11.0,181.0,1069.15,0.05,18.85,56.73,20149.31,0.36,1119.41,64.0,4.0,16.0,1.0,21.0,39.0,111.0,70.0,26.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176920474801948,1,1823.844117647059,4
10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1
10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1
31.0,6.0,1.0,4.0,88.0,435.97,0.05,19.2,22.71,8370.61,0.15,465.03,26.0,0.0,3.0,0.0,16.0,15.0,52.0,36.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091083664356971,1,265.00137254901966,4
4.0,1.0,1.0,1.0,9.0,25.27,0.27,3.75,6.74,94.75,0.01,5.26,2.0,0.0,0.0,0.0,5.0,2.0,6.0,3.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074018230324487,1,0.3729889298892989,1
28.0,2.0,1.0,1.0,55.0,248.8,0.09,10.91,22.81,2714.14,0.08,150.79,15.0,3.0,3.0,0.0,12.0,11.0,35.0,20.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055546017854102,1,76.55384615384617,3
9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1
9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1
45.0,5.0,4.0,3.0,126.0,691.97,0.05,18.27,37.88,12641.82,0.23,702.32,34.0,1.0,8.0,0.0,19.0,26.0,76.0,50.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012462397384538,1,610.5617647058824,4
23.0,3.0,1.0,3.0,70.0,307.46,0.07,14.67,20.96,4509.45,0.1,250.52,20.0,0.0,1.0,0.0,12.0,9.0,48.0,22.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068284386575182,1,99.59971830985916,4
13.0,2.0,1.0,2.0,17.0,60.94,0.4,2.5,24.38,152.36,0.02,8.46,10.0,0.0,1.0,0.0,5.0,7.0,10.0,7.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0114019161438003,1,1.9756109725685784,1
27.0,5.0,1.0,5.0,66.0,306.49,0.09,11.54,26.56,3536.48,0.1,196.47,23.0,0.0,2.0,0.0,12.0,13.0,41.0,25.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082538947130718,1,90.9365934065934,3
4.0,1.0,1.0,1.0,9.0,25.27,0.27,3.75,6.74,94.75,0.01,5.26,2.0,0.0,0.0,0.0,5.0,2.0,6.0,3.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074018230324487,1,0.3729889298892989,1
4.0,1.0,1.0,1.0,9.0,25.27,0.27,3.75,6.74,94.75,0.01,5.26,2.0,0.0,0.0,0.0,5.0,2.0,6.0,3.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074018230324487,1,0.3729889298892989,1
