battery_soc,vehicle_speed_kmh,road_incline_deg,ambient_temp_c,engine_load_pct,altitude_m,trip_duration_min,avg_speed_last_5min,elevation_gain_m,generator_rpm,efficiency_ratio_kwh_per_l,optimal_trigger_soc,generator_active
86.54,79.29,-5.8,20.87,31.07,1702.25,179.74,102.72,325.28,2644.61,2.5,42.7,0
23.71,45.23,12.14,6.14,47.07,134.94,14.73,91.14,393.57,2043.46,2.5312,51.06,1
79.69,32.07,11.33,-9.02,45.27,121.56,166.05,118.98,118.48,2459.96,2.5,54.66,0
8.88,63.58,9.34,13.67,77.43,855.57,132.75,16.07,470.05,1806.45,2.63,46.83,1
68.61,65.45,-11.06,37.33,65.15,1231.72,38.51,54.72,492.6,3036.67,2.7022,48.36,0
92.08,32.05,7.86,10.62,60.46,1119.12,159.73,26.96,316.05,3948.73,2.5,40.89,0
67.51,0.0,13.27,-8.98,43.64,1561.08,90.43,0.0,322.76,3144.64,2.5,50.39,0
59.87,54.68,9.85,31.72,58.36,1159.75,47.16,10.3,399.4,2497.34,2.7029,45.81,0
29.03,106.09,-4.01,-5.75,50.79,745.34,60.32,38.72,424.86,2848.3,2.5,51.86,1
50.56,124.67,12.0,37.31,93.05,1873.11,136.92,12.84,48.43,3065.04,2.5,55.04,1
20.89,113.29,2.89,43.61,71.52,938.7,128.08,31.55,285.16,2631.11,2.9179,44.66,1
38.39883564431185,4.18,-6.1,18.73,22.46,38.17,88.49,36.63,443.68,3591.77,2.5,37.73,0
37.99,76.48,-4.29,23.06,21.45,907.77,15.55,15.28,270.66,2602.56,2.5,42.16,1
24.32,90.34,8.66,6.71,38.23,2077.09,100.48,81.38,381.01,3069.9,2.5,47.98,1
85.58,114.4,-0.02,25.74,30.88,2382.51,94.55,126.32,325.15,2375.99,2.5942,38.46,0
62.54,20.52,-1.13,-2.53,94.77,745.33,13.22,77.12,478.82,3698.57,2.5,37.25,0
32.43,74.77,13.76,27.57,24.5,775.45,127.61,36.4,35.8,1765.52,2.5,53.59,1
57.75,120.35,0.83,2.75,39.24,2266.73,13.88,95.72,471.51,3254.15,2.5,43.25,0
20.32,114.32,-9.44,-9.56,31.07,1674.33,149.86,110.85,178.88,3950.62,2.5,58.99,1
55.69413399402679,102.09,-12.87,43.19,66.91,2264.21,9.4,22.21,274.04,3573.52,2.5,52.7,0
41.32267020614095,24.91,-4.17,-7.42,93.62,1813.73,53.63,64.23,61.95,2852.09,2.5,41.22,0
51.00560371155127,119.74,-5.13,20.22,47.59,1790.34,44.18,59.54,282.58,3804.7,2.5,46.39,0
70.09,94.59,-8.48,24.51,47.22,1854.41,157.76,14.07,371.49,2860.87,2.5,47.38,0
52.452623168268595,51.63,8.77,5.6,11.43,297.15,47.05,128.09,255.58,1550.1,2.5,47.65,0
74.52,118.64,-0.25,44.97,39.56,379.36,135.87,58.57,408.75,1999.61,2.6219,43.23,0
87.96,73.5,-4.49,-9.05,66.1,2496.48,164.37,96.8,115.11,2751.42,2.5148,46.5,0
27.83,125.98,14.08,4.46,65.76,1444.89,142.26,124.36,445.6,1736.0,2.5,60.76,1
60.61,56.22,-12.16,12.62,16.13,1977.06,23.73,5.19,127.2,1616.58,2.5,47.12,0
7.32,21.18,10.46,41.52,18.02,649.05,110.3,98.42,282.19,3341.7,2.5,43.7,1
86.07,69.41,-5.94,31.8,91.64,2175.07,67.88,112.91,443.3,3828.08,2.5,40.79,0
85.2,76.1,1.77,6.14,29.94,849.87,88.38,44.65,434.56,2050.06,2.5384,40.75,0
14.34,110.92,8.84,16.62,59.01,851.81,158.83,72.02,457.06,3617.69,2.5,51.7,1
41.39710944013285,100.48,-0.29,26.0,70.19,2004.13,40.81,92.92,77.22,2965.72,2.8539,37.93,0
57.85,118.31,0.5,27.79,63.5,2400.19,171.21,110.63,464.16,2428.81,3.04,39.45,0
14.42,118.62,-8.53,20.01,33.68,961.97,168.03,60.96,415.86,2156.1,2.5185,52.0,1
57.41111775748663,105.19,7.47,-9.6,61.82,2460.57,38.29,125.17,242.13,1766.67,2.5,54.02,0
6.91,117.32,-9.03,16.06,59.52,1242.22,163.5,92.83,291.05,2878.66,2.5545,51.89,1
25.88,23.29,9.58,12.72,31.24,2471.66,132.66,96.62,314.2,2391.52,2.5,39.24,1
72.44,81.51,4.61,14.35,84.16,1192.41,4.04,41.95,316.3,2537.92,2.6256,42.55,0
88.35,13.57,-1.62,17.57,74.31,1250.7,144.25,37.89,80.81,2942.64,2.6679,31.01,0
27.62,102.11,0.44,39.16,55.3,1752.94,13.54,115.66,149.09,1555.52,2.7131,38.8,1
47.99,89.5,5.87,23.2,83.98,1511.0,104.33,111.35,417.0,2040.17,2.6501,44.35,0
69.19,108.28,-0.57,24.2,71.23,1710.23,14.97,110.47,314.26,3440.2,2.7418,39.76,0
64.67,73.91,10.13,6.33,31.55,1922.38,139.52,30.96,415.17,3031.21,2.5,48.31,0
56.93,64.32,-8.81,4.26,11.65,2106.7,122.72,89.06,262.79,2304.45,2.5,46.08,0
25.21,62.17,3.18,11.15,49.57,60.25,11.59,85.55,275.7,1896.36,2.6776,40.87,1
52.43,110.69,-0.15,-0.7,90.6,744.0,127.13,118.84,140.68,3452.69,2.5,45.74,0
82.15,82.75,12.81,29.53,40.13,543.13,48.61,42.46,325.13,3112.68,2.5,53.83,0
80.71,1.89,-12.7,-8.78,21.22,2248.25,2.53,67.58,385.58,2142.14,2.5,48.47,0
48.574287475899084,107.66,-4.44,30.94,13.45,129.27,88.63,25.85,265.91,2046.44,2.5,47.49,0
9.2,0.0,-14.87,-2.7,67.75,650.89,98.99,0.0,277.95,2144.23,2.584,51.62,1
36.99,67.73,6.63,4.02,47.86,825.63,41.13,78.02,193.68,3806.15,2.5,46.51,1
10.6,37.73,13.45,40.92,78.34,1325.56,10.22,6.86,69.18,3804.97,2.5,47.84,1
45.210676447151805,105.93,-0.87,31.31,36.63,125.41,143.6,116.89,451.65,3185.16,2.507,43.02,0
54.08,75.02,-3.33,26.52,71.43,348.33,171.16,6.27,409.68,1960.1,3.0001,41.96,0
44.1,19.32,1.68,13.22,79.97,1189.24,100.85,104.0,313.66,2697.72,2.7573,31.87,0
45.56,45.44,7.22,15.83,11.18,326.64,75.87,27.08,195.75,2173.03,2.5,43.25,0
53.85,84.23,-1.48,33.39,67.54,1500.65,148.55,69.05,46.98,3556.13,2.7103,38.49,0
48.22,28.53,2.57,-8.72,58.9,1512.5,178.98,35.76,92.34,2478.27,2.6187,40.84,0
18.6,121.6,-3.06,41.52,19.89,378.42,25.7,9.89,88.02,1525.71,2.5,46.95,1
44.88,122.36,-0.92,13.14,29.44,1435.55,72.99,94.03,285.23,3487.59,2.5,42.35,0
53.38,98.24,4.64,-9.51,70.6,1648.52,121.7,113.1,362.76,2451.81,2.6519,51.41,0
90.87,30.14,-1.98,41.81,39.1,649.54,164.61,60.62,372.36,3930.45,2.5,34.55,0
9.33,44.61,13.22,42.89,53.26,442.54,136.75,35.69,63.86,3087.46,2.5582,50.13,1
50.58,3.34,-10.79,5.36,86.81,2426.29,61.06,67.45,86.6,2454.37,2.5,40.34,0
86.62,33.85,7.22,-3.45,92.09,1189.4,97.19,100.79,478.17,2288.07,2.5,45.57,0
79.16,11.49,1.03,40.02,36.92,555.2,109.53,120.37,385.39,3882.35,2.5,31.45,0
87.82,58.73,12.98,15.23,80.65,1657.03,33.5,17.06,120.16,2033.44,2.5358,49.04,0
90.0,70.73,-9.44,39.96,60.08,1497.91,177.89,38.37,153.87,1737.25,2.5651,46.49,0
81.69,84.82,-14.66,39.03,90.08,1566.64,81.68,7.02,127.51,2803.56,2.5,54.25,0
82.9,113.19,-1.25,43.81,34.35,2096.61,136.8,129.87,451.82,1998.28,2.5,40.37,0
63.63,54.97,6.65,-0.33,25.9,913.83,96.19,18.83,360.27,2031.35,2.5,46.63,0
51.565805600219946,44.39,14.51,35.21,24.91,1814.15,124.22,123.92,172.57,1717.87,2.5,48.91,0
39.9,104.55,3.96,-3.43,39.0,987.6,126.67,7.34,472.86,2727.11,2.5,50.21,1
55.178684301488985,45.69,14.76,15.33,83.88,962.76,43.42,82.39,445.24,2671.57,2.5317,51.06,0
22.45,122.66,11.26,26.93,66.24,778.37,76.51,76.22,172.59,2737.49,2.9427,56.11,1
25.07,127.24,0.26,16.34,67.44,711.77,79.28,109.82,176.58,2998.77,2.8855,43.57,1
82.67,75.21,7.22,30.48,18.3,1601.57,112.9,21.34,256.33,3694.23,2.5,44.14,0
34.23,93.92,0.48,3.53,37.97,2182.49,132.88,106.6,371.82,2450.83,2.5,39.64,1
72.32,24.79,-13.19,24.39,33.67,71.6,106.88,8.88,308.73,3042.81,2.5,48.55,0
91.95,32.08,-9.95,32.63,97.77,353.26,112.68,12.58,130.64,3265.34,2.5,44.94,0
81.77,109.93,-11.05,-0.22,80.35,1751.4,101.31,26.13,55.61,2600.64,2.5,56.53,0
36.54,0.0,-10.98,-4.9,55.41,2320.23,48.24,0.0,108.95,3538.55,2.5,44.5,1
38.22,28.09,7.04,28.95,86.65,1950.96,81.25,29.12,2.9,3578.89,2.5,37.79,0
44.06935852438888,73.32,2.04,9.42,70.02,705.61,13.87,108.41,393.19,2124.91,3.0155,39.73,0
40.382105538996335,114.46,0.85,41.03,90.9,2470.88,39.22,93.42,140.5,2058.47,2.6137,39.29,0
81.85,117.61,-11.29,41.73,92.08,691.03,96.88,32.15,73.3,1636.05,2.5,55.74,0
55.32,105.45,7.12,37.05,24.4,1264.96,167.23,113.5,70.94,3643.86,2.5,48.18,0
79.3,110.93,3.58,41.31,17.38,181.71,143.23,49.35,366.21,3682.54,2.5,46.73,0
57.3,3.9,10.75,34.43,23.61,410.09,5.19,105.16,6.59,3221.44,2.5,42.53,0
17.85,43.93,3.32,4.83,11.2,2135.77,44.86,29.69,211.83,2474.88,2.5,36.85,1
52.34631336216653,105.17,8.39,12.8,56.15,271.39,69.97,116.99,436.01,1600.85,2.5835,51.66,0
52.63856341873696,58.09,11.59,29.83,11.07,866.86,169.72,37.96,414.88,1763.11,2.5,48.88,0
59.75,82.11,3.06,9.42,37.25,288.78,126.24,116.66,497.09,3055.99,2.5,42.8,0
76.34,68.54,-6.2,38.34,41.61,734.08,96.67,66.17,453.22,2818.09,2.5482,43.88,0
33.8,38.37,-0.73,-1.39,28.34,665.78,115.44,73.7,291.71,2619.48,2.5,38.53,1
16.25,57.94,7.4,7.51,31.24,78.19,112.47,126.27,5.14,1692.16,2.5,46.41,1
5.56,128.0,0.95,21.64,80.82,517.26,176.68,104.03,59.75,1891.93,2.8474,44.87,1
85.75,0.0,8.63,-5.25,29.77,558.75,124.3,0.0,406.68,2944.57,2.5,45.34,0
54.227627784004326,109.21,-7.61,16.31,20.52,448.87,127.63,22.74,63.87,2000.15,2.5,50.84,0
53.72,23.91,4.5,34.35,81.13,2447.17,176.69,71.18,162.32,2514.72,2.7548,33.26,0
13.08,103.51,3.44,36.91,39.7,119.56,114.14,102.62,178.22,3392.2,2.5,45.83,1
44.56,33.39,1.93,31.44,82.23,1375.88,109.03,23.97,174.74,2634.81,2.812,33.42,0
65.67,104.02,-0.09,10.54,36.48,1097.14,62.45,125.24,486.53,3729.05,2.5,39.92,0
6.81,116.48,8.12,-2.98,16.29,615.84,133.61,85.89,466.52,1616.24,2.5,57.14,1
26.41,82.02,6.7,32.08,17.95,236.84,24.81,113.44,353.51,3934.18,2.5,47.03,1
51.29,6.03,-3.75,-8.69,91.34,1487.58,76.88,88.32,86.71,3300.55,2.5,39.7,0
23.82,70.03,-11.01,6.01,77.38,689.34,141.03,49.31,279.72,2796.6,2.5547,51.51,1
48.98793129729196,106.34,-0.38,-3.45,89.49,592.33,166.03,110.98,205.82,2253.99,2.6895,46.92,0
71.01,48.13,-9.5,8.58,97.62,1440.41,17.0,20.83,167.02,2427.1,2.5,44.64,0
9.41,93.39,-4.07,21.3,85.42,2241.78,51.96,17.77,323.38,1510.22,2.5,41.18,1
92.04,127.76,-1.6,24.82,54.72,122.25,13.82,14.44,294.51,3680.82,2.6638,46.42,0
24.46,6.33,13.87,42.38,76.22,213.77,69.08,39.77,372.98,3731.67,2.5,46.95,1
55.43740006868283,71.73,11.11,17.16,36.94,178.41,29.8,75.71,306.14,1709.25,2.5,51.25,0
9.65,81.38,-11.4,42.27,62.72,1882.0,148.97,49.28,251.9,3153.97,2.5,49.31,1
8.61,59.87,-12.7,9.64,64.36,387.37,150.27,122.1,51.39,2121.19,2.7602,51.52,1
50.5,124.92,-6.9,34.96,20.31,156.56,172.75,89.17,274.15,3087.13,2.5,52.38,1
32.19,47.6,-6.45,37.24,50.41,2175.81,115.11,96.23,207.25,3287.77,2.5,38.88,1
54.32397354519374,95.6,8.41,4.33,92.54,1046.08,7.22,76.44,154.33,2656.02,2.5,51.3,0
40.21,76.73,10.99,32.43,82.42,1184.99,7.86,64.84,277.38,3091.85,2.5,49.67,1
92.8,124.65,0.0,-2.49,46.81,986.28,79.68,122.37,421.97,3782.97,2.5,47.41,0
21.83,34.86,8.75,34.34,51.58,1895.44,175.93,10.14,129.08,2333.8,2.7299,40.73,1
49.48,119.48,11.54,4.36,25.43,31.1,2.72,103.07,470.79,2022.47,2.5,59.83,1
80.43,73.05,3.52,22.9,36.91,875.78,101.81,46.28,150.74,1552.27,2.5517,40.9,0
19.57,87.9,0.4,39.35,46.45,998.1,38.0,44.01,56.24,3202.13,2.5717,38.63,1
84.68,101.66,0.1,26.66,95.05,778.53,68.57,111.47,184.11,3557.48,2.505,40.29,0
11.32,68.27,8.98,25.71,40.0,2005.09,76.14,80.68,471.17,2235.7,2.5143,44.64,1
94.25,123.98,-1.2,33.63,13.89,1713.68,163.28,60.01,429.53,2856.54,2.5,42.32,0
46.81247994533579,22.86,11.84,21.21,86.08,168.9,88.97,37.77,196.27,3438.15,2.5,46.51,0
8.81,106.52,-0.18,34.87,39.74,1370.45,69.34,119.62,348.72,3154.36,2.532,39.77,1
46.55,17.77,1.63,23.05,14.81,139.39,47.96,11.22,23.22,3370.36,2.5,33.73,0
13.54,0.0,-7.6,-4.89,18.22,601.08,145.19,0.0,31.95,2672.29,2.5,43.87,1
80.25,57.98,12.52,28.8,19.81,2481.49,12.54,9.96,346.83,3483.59,2.5,46.75,0
69.47,28.85,10.24,38.23,18.99,907.84,136.07,113.69,297.17,3502.51,2.5,43.8,0
46.53612323644213,124.4,0.12,3.07,86.78,2412.47,44.83,100.38,161.66,2358.59,2.5851,42.44,0
38.83,71.26,-2.04,15.95,35.22,680.16,35.63,110.81,98.13,1914.35,2.6409,39.31,1
53.2789733335475,48.62,-14.03,25.99,48.59,1321.2,101.49,15.21,347.41,3318.72,2.5,49.8,0
19.99,104.0,8.68,5.04,95.55,1074.83,141.15,128.82,386.98,1783.2,2.5,52.25,1
74.25,40.71,10.93,9.27,95.07,1181.72,160.88,129.38,171.81,2687.61,2.5,45.74,0
66.94,26.06,-5.89,-0.65,65.26,2189.18,10.52,104.86,443.07,3788.22,2.5,39.96,0
67.19,29.27,11.98,29.74,73.1,1012.14,103.11,91.52,390.55,3826.42,2.5181,45.73,0
66.9,114.24,8.58,36.38,17.33,830.68,88.65,99.63,240.21,2575.05,2.5,51.82,0
56.98872212038248,120.65,-8.81,3.53,79.95,1771.15,172.76,3.29,384.46,3701.41,2.5,53.54,0
5.9,41.19,-7.67,13.07,59.28,604.6,2.61,104.67,269.57,3962.9,2.5,42.75,1
55.27,46.11,-6.8,0.05,25.06,2479.2,58.63,4.92,129.38,3036.06,2.5,42.5,0
82.06,15.67,10.13,3.71,89.41,1270.22,1.39,41.34,360.83,2633.07,2.5,43.94,0
71.67,38.22,-0.43,39.43,55.1,465.97,160.28,4.73,334.86,3490.09,2.5593,33.99,0
88.02,116.44,9.13,37.0,59.33,717.76,168.72,78.09,367.34,2995.36,2.5633,52.96,0
9.6,101.12,-8.12,37.38,22.23,90.66,126.5,6.14,415.58,2202.01,2.5,51.23,1
18.41,122.87,-0.79,12.37,80.89,2047.61,26.04,73.8,396.75,3034.69,2.6286,41.03,1
88.72,24.44,7.02,22.44,21.9,2088.12,25.28,46.38,384.28,3951.69,2.5,37.07,0
5.13,118.73,-0.86,37.42,73.84,1043.18,25.68,129.43,10.5,2838.37,2.8557,42.65,1
92.05,33.36,-3.13,38.43,68.82,1776.18,124.98,11.15,133.74,3702.81,2.5706,34.05,0
57.05,98.31,11.27,-6.82,11.67,1721.65,153.13,64.01,47.29,2813.05,2.5,58.15,1
46.45,115.61,-5.28,42.75,57.99,55.13,60.27,83.26,34.02,2359.21,2.7794,49.57,1
51.69,7.63,-11.2,9.5,41.59,1868.2,36.39,1.22,352.61,2919.77,2.5,40.78,0
94.75,102.91,0.73,39.38,75.68,907.82,160.13,124.75,436.65,1582.96,2.898,40.93,0
61.02,125.3,0.2,25.44,90.56,2096.71,137.73,121.2,395.41,3995.6,2.5,40.5,0
55.78,20.17,7.28,11.73,13.23,1326.48,31.34,88.93,283.79,2677.57,2.5,38.41,0
37.98,115.44,4.38,31.91,18.64,2442.17,105.03,35.58,251.06,1985.19,2.5,43.69,1
24.95,107.17,-1.41,14.44,37.84,2263.83,6.3,96.69,343.95,1642.19,2.5,39.53,1
87.16,115.46,9.66,16.58,14.18,1217.23,40.71,119.08,28.12,2895.57,2.5,52.48,0
61.74,8.22,9.36,-9.47,91.52,1668.75,62.53,98.53,488.69,3620.88,2.5,46.63,0
62.85,41.12,-7.18,23.18,34.52,628.31,122.08,121.23,494.3,3196.03,2.5,42.1,0
47.85,12.28,14.41,39.92,50.56,1165.22,11.75,0.71,167.26,2823.84,2.5,46.38,0
10.2,117.13,8.19,0.31,39.1,1814.17,75.44,70.87,444.74,3744.25,2.5,53.59,1
68.46,33.32,-10.51,38.63,96.8,1921.59,75.86,72.97,481.42,3548.48,2.5,42.61,0
40.55,46.05,12.6,-2.64,48.69,1731.74,6.92,79.0,494.33,2330.77,2.5,52.03,1
33.93,114.67,-0.26,44.68,40.8,1855.79,107.76,97.79,452.65,2041.05,2.5476,39.83,1
24.57,121.82,-0.96,13.98,44.23,1027.03,101.27,120.23,480.28,1776.79,2.5826,43.15,1
7.57,102.44,-0.2,19.05,25.36,968.8,87.26,115.12,19.06,1710.7,2.5,40.12,1
8.46,106.9,-3.1,20.26,20.18,28.61,96.14,33.49,475.36,3823.94,2.5,46.0,1
54.2,90.55,12.37,32.05,17.9,1377.62,148.31,0.52,180.25,1929.09,2.5,52.54,0
51.92,101.74,8.75,27.57,96.35,1348.49,52.05,109.22,128.7,2391.23,2.6275,49.54,0
16.59,34.28,-13.8,20.26,58.14,1569.14,177.84,16.78,332.03,1941.87,2.566,47.38,1
7.53,53.02,13.28,33.63,20.63,62.33,147.9,11.7,337.43,2592.07,2.5,51.93,1
43.94,128.17,-0.33,-3.77,68.64,842.1,167.39,123.02,117.6,1866.57,2.8106,49.01,1
87.74,95.53,2.7,-4.08,22.77,2366.77,178.67,5.63,318.8,3729.6,2.5,45.16,0
54.32472778635021,37.34,12.45,-0.2,21.85,824.53,45.01,12.37,216.61,2029.13,2.5,51.68,0
88.76,65.49,2.73,42.1,23.6,636.17,169.36,80.27,51.33,3749.04,2.5,39.56,0
23.0,113.08,13.36,26.59,90.66,2146.12,42.69,46.44,380.27,3950.31,2.5,54.79,1
61.42,81.72,2.82,9.58,61.68,2154.17,26.93,76.13,306.68,2048.94,2.7729,38.67,0
94.06,125.68,-7.61,0.69,56.98,1272.76,125.33,105.12,349.13,3832.9,2.5,54.81,0
78.56,75.79,-6.46,34.81,33.39,170.96,1.15,116.75,490.24,1849.71,2.578,46.16,0
81.44,15.75,14.94,17.18,13.88,1355.3,124.28,126.15,227.79,2527.34,2.5,47.03,0
19.26,35.96,-0.92,10.22,85.8,111.13,155.05,0.7,469.57,2365.1,2.8313,35.03,1
86.14,129.36,-6.28,32.91,11.66,778.13,177.24,30.76,247.1,2158.87,2.5,50.91,0
57.5,36.19,12.83,1.87,36.3,1400.92,93.73,104.62,19.89,1732.69,2.5,50.02,0
53.27,90.15,11.05,3.04,82.11,2239.06,83.96,56.88,289.38,1909.61,2.5,51.97,0
88.67,67.16,-8.3,8.98,24.9,2139.24,178.54,44.47,271.52,2674.71,2.5,43.84,0
10.51,0.66,11.18,7.74,70.0,243.91,163.56,123.92,266.86,1736.38,2.6956,43.91,1
92.04,101.5,-1.79,35.06,43.84,1930.17,81.35,55.07,350.66,3281.17,2.5771,40.0,0
40.93,19.53,1.51,19.81,66.58,2246.7,33.37,46.42,22.16,2368.73,2.9263,29.57,0
92.09,13.94,5.83,14.0,61.36,1216.27,89.58,114.8,424.98,2475.46,2.7239,36.17,0
32.21,62.75,-8.18,14.53,73.89,1930.43,51.05,76.76,277.76,3999.91,2.5,43.2,1
75.53,9.73,-10.81,41.82,69.66,79.08,166.28,35.42,267.45,3864.25,2.5,43.94,0
85.07,18.46,-5.55,40.14,65.53,1845.76,68.91,27.68,398.44,2762.79,2.8042,35.1,0
68.91,89.86,7.36,41.18,13.3,1440.79,171.95,21.15,231.78,3538.31,2.5,46.32,0
90.28,27.41,-11.04,32.58,61.43,2377.48,101.46,114.89,95.82,3444.51,2.5,41.66,0
23.33,115.39,13.79,8.44,28.41,92.24,55.3,69.45,337.07,1890.72,2.5,60.3,1
59.52479524301183,61.67,-11.14,-7.08,27.3,985.21,95.25,128.55,129.03,2837.78,2.5,55.35,0
44.597729895436885,3.63,11.07,23.79,74.67,1044.5,78.5,32.65,244.55,3842.57,2.5,41.61,0
75.92,120.17,0.51,38.59,75.38,1736.73,108.46,96.89,305.89,2421.88,2.7405,41.0,0
54.2,17.09,-13.67,11.43,80.62,832.66,136.42,79.04,16.99,2463.86,2.5572,46.71,0
81.74,119.06,-0.23,29.26,40.43,2100.17,137.35,100.86,278.86,2896.57,2.5666,39.81,0
28.69,12.71,-0.69,30.82,97.46,1065.1,15.02,7.02,225.11,2302.7,2.7949,30.16,1
44.36,66.88,10.62,15.21,59.27,864.97,150.95,117.01,474.93,1797.33,2.6601,48.73,1
45.248207102553835,12.59,-10.84,44.75,30.42,58.31,34.77,16.58,272.62,2103.97,2.5,44.34,0
83.89,65.66,10.75,42.9,73.92,2293.84,81.68,4.39,93.34,3340.2,2.5,45.89,0
26.12,69.11,-0.34,42.66,69.15,1998.17,32.98,9.56,435.0,3973.86,2.5,34.39,1
20.25,48.94,4.78,0.4,22.21,2173.06,28.3,80.66,210.48,1565.84,2.5,40.88,1
21.37,115.91,0.66,32.91,97.69,2276.73,34.7,123.87,200.97,3416.37,2.5,39.61,1
47.84,94.83,2.39,12.9,87.25,1988.3,55.14,11.22,367.37,3533.4,2.5,39.83,0
59.09498945500313,66.74,14.24,37.81,20.27,237.3,70.57,50.42,290.97,2633.26,2.5,54.31,0
16.3,39.46,9.89,-9.21,81.66,2230.9,55.95,110.15,305.17,3246.01,2.5,49.64,1
89.99,0.0,-12.34,-6.21,37.52,2206.06,19.42,0.0,333.93,2779.39,2.5,46.88,0
68.74,21.59,10.23,-7.75,65.66,145.27,12.72,18.54,32.27,2766.96,2.668,51.58,0
58.16,114.16,-5.74,-4.65,96.7,403.57,11.88,99.61,138.88,2170.54,2.5,55.11,0
70.58,50.73,-6.58,28.83,36.76,618.82,127.78,23.02,23.87,2480.46,2.6795,42.51,0
65.52790278118637,122.2,14.2,-1.57,81.55,1325.49,32.29,47.02,465.43,3100.29,2.5,63.12,0
73.27,129.98,1.31,36.63,76.48,618.2,43.92,53.13,313.09,2003.14,2.9859,45.33,0
53.97304290548769,51.43,8.47,-6.25,84.72,1205.36,11.25,10.35,173.6,3449.16,2.5,50.19,0
56.48,86.82,-3.8,12.61,97.47,2093.74,49.64,22.04,302.92,1706.09,2.5,40.39,0
60.37,77.33,-10.39,9.08,38.18,349.23,10.4,80.95,18.2,2118.46,2.5,51.06,0
83.61,123.2,-1.23,39.43,22.5,2035.55,174.54,29.07,128.37,3858.4,2.5,41.62,0
40.75,0.2,10.52,34.19,18.4,2201.79,132.83,20.33,452.42,3587.13,2.5,38.24,0
94.96,6.95,4.53,42.64,81.57,328.26,59.82,85.69,429.79,2329.34,2.8259,35.58,0
30.76,125.61,-5.15,11.53,71.86,218.27,16.36,12.31,269.62,3621.48,2.6564,50.24,1
76.07,108.09,7.69,10.44,55.34,1378.06,147.57,125.87,218.72,2686.48,2.5746,48.94,0
43.44547962148985,32.96,7.97,38.77,26.65,309.2,48.75,27.47,260.77,3568.83,2.5,42.75,0
55.65,101.16,0.86,15.95,97.98,282.69,143.35,126.2,411.94,2973.65,2.671,42.14,0
21.43,129.55,0.01,39.72,33.6,2476.13,165.73,93.59,198.04,3329.33,2.5,40.01,1
91.55,123.95,0.77,41.62,59.18,359.18,73.9,107.26,157.53,2129.39,3.0529,44.51,0
54.0,0.0,7.47,-2.77,92.09,386.82,80.56,0.0,252.92,1943.67,2.5422,43.3,0
55.91,126.96,-2.57,20.06,74.6,1410.37,25.67,45.93,277.57,2919.49,2.7628,44.91,0
39.41,101.51,-7.47,12.07,85.76,482.76,22.62,10.61,234.98,2668.86,2.5843,49.71,1
61.11,1.3,8.12,6.73,51.47,916.5,134.38,17.69,273.42,3704.4,2.5,39.37,0
45.208018949909366,112.24,-0.91,42.32,21.82,1544.02,63.14,129.46,462.94,2396.07,2.5,40.95,0
44.78,75.7,-2.16,-1.8,34.78,1916.05,3.27,9.48,91.94,2141.77,2.5,42.21,0
93.47,118.34,-0.44,30.64,95.16,734.84,137.17,116.72,359.94,2447.66,2.7357,42.71,0
19.03,59.52,10.26,5.75,30.54,109.62,91.37,61.27,499.53,2308.46,2.5,50.66,1
53.91,50.07,13.35,-4.6,65.77,582.09,41.67,62.47,251.62,3305.91,2.5,56.47,1
66.72,98.5,2.51,3.52,69.99,1045.75,159.98,54.54,216.79,3723.48,2.5372,44.88,0
49.99,101.49,-4.89,9.6,98.45,1388.35,119.52,97.74,9.3,1749.9,2.5,44.96,0
47.411861199930044,21.79,-12.64,36.64,21.99,1620.7,129.41,89.53,66.09,1526.74,2.5,44.44,0
42.54,122.55,-0.74,-5.57,65.03,1337.54,110.76,103.13,465.24,3421.8,2.5,48.58,1
47.17,7.64,6.05,25.49,98.55,1353.17,165.14,52.58,120.56,2147.38,2.5834,35.44,0
80.44,113.95,0.18,-3.12,83.93,1171.38,14.36,108.42,83.47,2390.94,2.6216,46.27,0
66.26,67.9,-5.0,44.85,53.75,2295.43,133.35,47.24,307.69,3368.41,2.5,39.24,0
47.51,116.62,-0.75,37.79,83.82,1651.37,30.02,127.4,149.29,3460.27,2.5075,41.05,0
11.59,17.3,8.84,16.91,55.91,2399.16,104.53,21.44,380.1,2823.61,2.5,37.81,1
56.52,121.49,0.0,40.55,29.22,45.22,33.51,94.93,21.29,2997.62,2.5145,43.93,0
73.51,106.18,-12.16,22.4,88.52,308.83,104.54,96.22,477.65,2705.73,2.5,56.23,0
41.97,96.12,-8.66,-5.15,41.92,652.79,175.63,12.43,292.8,3066.56,2.5,56.24,1
28.26,114.78,-5.15,34.73,41.54,2058.08,120.36,69.68,259.88,1634.28,2.5566,45.31,1
38.13,126.4,-4.38,7.36,12.91,1870.74,15.5,2.63,444.64,2359.65,2.5,47.16,1
9.25,122.49,-5.42,27.61,63.79,2261.63,74.17,2.16,46.48,3861.39,2.5173,46.11,1
12.11,73.88,14.92,4.93,38.94,1494.86,5.75,53.08,441.74,2506.25,2.5,55.47,1
51.77,26.04,10.75,-3.99,93.21,269.84,91.19,118.95,60.5,3974.61,2.5,50.96,0
53.65,126.54,5.06,8.81,75.53,1951.44,161.15,92.16,74.14,2728.74,2.622,47.25,0
78.3,43.71,7.56,20.65,17.23,528.36,109.95,93.74,412.67,2446.63,2.5,43.06,0
